COD_CURSO,NOME_CURSO,ANO_EVASAO,PERIODO_EVASAO,FORMA_EVASAO,NATURALIDADE,QTDE
12 L,Matemática - Licenciatura,2018,2º Semestre,Formado,Santa Leopoldina,1
12 L,Matemática - Licenciatura,2018,2º Semestre,Formado,Venda Nova Do Imigrante,1
12 L,Matemática - Licenciatura,2018,2º Semestre,Formado,Vila Velha,1
12 L,Matemática - Licenciatura,2018,2º Semestre,Formado,Vitoria,3
12 L,Matemática - Licenciatura,2018,NA,Outros,Anchieta,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Aracruz,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Barra De Sao Francisco,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Belo Horizonte,2
12 L,Matemática - Licenciatura,2018,NA,Outros,Cachoeiro De Itapemirim,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Camacan,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Cariacica,7
12 L,Matemática - Licenciatura,2018,NA,Outros,Colatina,4
12 L,Matemática - Licenciatura,2018,NA,Outros,Coronel Fabriciano,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Curitiba,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Duque De Caxias,2
12 L,Matemática - Licenciatura,2018,NA,Outros,Eunapolis,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Guarapari,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Ilheus,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Itabira,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Itabuna,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Joao Neiva,2
12 L,Matemática - Licenciatura,2018,NA,Outros,Linhares,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Manhuacu,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Maceio,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Montanha,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Mucuri,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Nanuque,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Pancas,2
12 L,Matemática - Licenciatura,2018,NA,Outros,Rio De Janeiro,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Salvador,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Santa Leopoldina,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Santa Maria De Jetiba,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Santa Teresa,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Sao Jose Do Calcado,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Serra,6
12 L,Matemática - Licenciatura,2018,NA,Outros,Vitoria,3
12 L,Matemática - Licenciatura,2018,NA,Outros,Viana,1
12 L,Matemática - Licenciatura,2018,NA,Outros,Vila Velha,15
12 L,Matemática - Licenciatura,2018,NA,Outros,Vitoria,21
16,Estatística,2018,1º Semestre,Desistência,Vitoria,1
16,Estatística,2018,1º Semestre,Desligamento,Vitoria,2
16,Estatística,2018,1º Semestre,Formado,Joao Neiva,1
16,Estatística,2018,1º Semestre,Formado,Rio De Janeiro,1
16,Estatística,2018,1º Semestre,Formado,Sao Paulo,1
16,Estatística,2018,1º Semestre,Formado,Vitoria,2
16,Estatística,2018,1º Semestre,Outros,Guarapari,1
16,Estatística,2018,1º Semestre,Outros,Rio De Janeiro,1
16,Estatística,2018,1º Semestre,Outros,Vitoria,1
16,Estatística,2018,2º Semestre,Desistência,Sao Joao Da Boa Vista,1
16,Estatística,2018,2º Semestre,Desistência,Vitoria,1
16,Estatística,2018,2º Semestre,Formado,Sao Paulo,1
16,Estatística,2018,2º Semestre,Formado,Vila Velha,1
16,Estatística,2018,NA,Desistência,Rio De Janeiro,1
16,Estatística,2018,NA,Desistência,Santos,1
16,Estatística,2018,NA,Desistência,Vitoria,1
16,Estatística,2018,NA,Desistência,NA,1
16,Estatística,2018,NA,Outros,Afonso Claudio,4
16,Estatística,2018,NA,Outros,Aracruz,5
16,Estatística,2018,NA,Outros,Atilio Vivacqua,1
16,Estatística,2018,NA,Outros,Barra De Sao Francisco,2
16,Estatística,2018,NA,Outros,Belem,1
16,Estatística,2018,NA,Outros,Belem,1
16,Estatística,2018,NA,Outros,Belo Horizonte,1
16,Estatística,2018,NA,Outros,Brasilia,1
16,Estatística,2018,NA,Outros,Cachoeiro De Itapemirim,7
16,Estatística,2018,NA,Outros,Caiana,1
16,Estatística,2018,NA,Outros,Campo Grande,1
16,Estatística,2018,NA,Outros,Campos Dos Goytacazes,2
16,Estatística,2018,NA,Outros,Cariacica,12
16,Estatística,2018,NA,Outros,Colatina,1
16,Estatística,2018,NA,Outros,Conceicao Da Barra,1
16,Estatística,2018,NA,Outros,Ecoporanga,1
16,Estatística,2018,NA,Outros,Francisco Morato,1
16,Estatística,2018,NA,Outros,Governador Valadares,2
16,Estatística,2018,NA,Outros,Guacui,1
16,Estatística,2018,NA,Outros,Guarulhos,1
16,Estatística,2018,NA,Outros,Ibatiba,1
16,Estatística,2018,NA,Outros,Ilheus,1
16,Estatística,2018,NA,Outros,Ipatinga,1
16,Estatística,2018,NA,Outros,Itabira,1
16,Estatística,2018,NA,Outros,Itabuna,1
16,Estatística,2018,NA,Outros,Itamaraju,1
16,Estatística,2018,NA,Outros,Jeronimo Monteiro,1
16,Estatística,2018,NA,Outros,Joao Monlevade,1
16,Estatística,2018,NA,Outros,Joao Neiva,2
16,Estatística,2018,NA,Outros,Miracema,1
16,Estatística,2018,NA,Outros,Montanha,1
16,Estatística,2018,NA,Outros,Mucuri,1
16,Estatística,2018,NA,Outros,Muriae,1
16,Estatística,2018,NA,Outros,Nova Lima,1
16,Estatística,2018,NA,Outros,Outros,1
16,Estatística,2018,NA,Outros,Recife,1
16,Estatística,2018,NA,Outros,Rio De Janeiro,3
16,Estatística,2018,NA,Outros,Salvador,1
16,Estatística,2018,NA,Outros,Sao Paulo,1
16,Estatística,2018,NA,Outros,Sao Paulo,1
16,Estatística,2018,NA,Outros,Sao Mateus,2
16,Estatística,2018,NA,Outros,Serra,8
16,Estatística,2018,NA,Outros,Teofilo Otoni,1
16,Estatística,2018,NA,Outros,Teresina,1
16,Estatística,2018,NA,Outros,Timoteo,1
16,Estatística,2018,NA,Outros,Varginha,1
16,Estatística,2018,NA,Outros,Vitoria,7
16,Estatística,2018,NA,Outros,Viana,1
16,Estatística,2018,NA,Outros,Vila Velha,9
16,Estatística,2018,NA,Outros,Vitoria,26
16,Estatística,2018,NA,Outros,Xaxim,1
16,Estatística,2018,NA,Outros,Belo Horizonte,1
32,Química,2018,NA,Desistência,Coronel Fabriciano,1
32,Química,2018,NA,Desistência,Juiz De Fora,1
32,Química,2018,NA,Desistência,Linhares,1
32,Química,2018,NA,Desistência,Rio De Janeiro,1
32,Química,2018,NA,Desistência,NA,2
32,Química,2018,NA,Formado,Aracruz,1
32,Química,2018,NA,Formado,Osasco,1
32,Química,2018,NA,Outros,NA,1
32 B,Química - Bacharelado,2018,1º Semestre,Desistência,Aimores,1
32 B,Química - Bacharelado,2018,1º Semestre,Desistência,Vila Velha,2
32 B,Química - Bacharelado,2018,1º Semestre,Desistência,Vitoria,4
32 B,Química - Bacharelado,2018,1º Semestre,Desligamento,Afonso Claudio,1
32 B,Química - Bacharelado,2018,1º Semestre,Desligamento,Guarapari,1
32 B,Química - Bacharelado,2018,1º Semestre,Desligamento,Muqui,1
32 B,Química - Bacharelado,2018,1º Semestre,Desligamento,Vitoria,3
32 B,Química - Bacharelado,2018,1º Semestre,Formado,Campos Dos Goytacazes,1
32 B,Química - Bacharelado,2018,1º Semestre,Formado,Cariacica,1
32 B,Química - Bacharelado,2018,1º Semestre,Formado,Rio De Janeiro,1
32 B,Química - Bacharelado,2018,1º Semestre,Formado,Sao Joao Del Rei,1
32 B,Química - Bacharelado,2018,1º Semestre,Formado,Vila Velha,1
32 B,Química - Bacharelado,2018,1º Semestre,Formado,Vitoria,4
32 B,Química - Bacharelado,2018,1º Semestre,Outros,Vitoria,1
32 B,Química - Bacharelado,2018,1º Semestre,Outros,Vila Velha,1
32 B,Química - Bacharelado,2018,1º Semestre,Outros,Vitoria,1
32 B,Química - Bacharelado,2018,2º Semestre,Desistência,Cariacica,1
32 B,Química - Bacharelado,2018,2º Semestre,Desistência,Ipatinga,1
32 B,Química - Bacharelado,2018,2º Semestre,Desistência,Leopoldina,1
32 B,Química - Bacharelado,2018,2º Semestre,Desistência,Nova Venecia,1
32 B,Química - Bacharelado,2018,2º Semestre,Desistência,Rio De Janeiro,1
32 B,Química - Bacharelado,2018,2º Semestre,Desistência,Sao Mateus,1
32 B,Química - Bacharelado,2018,2º Semestre,Desistência,Serra,1
32 B,Química - Bacharelado,2018,2º Semestre,Desistência,Vila Velha,2
32 B,Química - Bacharelado,2018,2º Semestre,Formado,Aracruz,1
32 B,Química - Bacharelado,2018,2º Semestre,Formado,Arataca,1
32 B,Química - Bacharelado,2018,2º Semestre,Formado,Domingos Martins,1
32 B,Química - Bacharelado,2018,2º Semestre,Formado,Ecoporanga,1
32 B,Química - Bacharelado,2018,2º Semestre,Formado,Rio De Janeiro,1
32 B,Química - Bacharelado,2018,2º Semestre,Formado,Serra,1
32 B,Química - Bacharelado,2018,2º Semestre,Formado,Vila Velha,2
32 B,Química - Bacharelado,2018,2º Semestre,Formado,Vitoria,6
32 B,Química - Bacharelado,2018,NA,Outros,Afonso Claudio,2
32 B,Química - Bacharelado,2018,NA,Outros,Aimores,1
32 B,Química - Bacharelado,2018,NA,Outros,Baixo Guandu,2
32 B,Química - Bacharelado,2018,NA,Outros,Belford Roxo,1
32 B,Química - Bacharelado,2018,NA,Outros,Brasilia,1
32 B,Química - Bacharelado,2018,NA,Outros,Cachoeiro De Itapemirim,4
32 B,Química - Bacharelado,2018,NA,Outros,Campos Dos Goytacazes,3
32 B,Química - Bacharelado,2018,NA,Outros,Cariacica,7
32 B,Química - Bacharelado,2018,NA,Outros,Colatina,3
32 B,Química - Bacharelado,2018,NA,Outros,Contagem,1
32 B,Química - Bacharelado,2018,NA,Outros,Curitiba,1
32 B,Química - Bacharelado,2018,NA,Outros,Espera Feliz,1
32 B,Química - Bacharelado,2018,NA,Outros,Eunapolis,1
32 B,Química - Bacharelado,2018,NA,Outros,Goianesia Do Para,1
32 B,Química - Bacharelado,2018,NA,Outros,Goiania,1
32 B,Química - Bacharelado,2018,NA,Outros,Guarapari,1
32 B,Química - Bacharelado,2018,NA,Outros,Ibatiba,1
32 B,Química - Bacharelado,2018,NA,Outros,Ibiracu,1
32 B,Química - Bacharelado,2018,NA,Outros,Ipatinga,1
32 B,Química - Bacharelado,2018,NA,Outros,Italia,1
32 B,Química - Bacharelado,2018,NA,Outros,Itamaraju,1
32 B,Química - Bacharelado,2018,NA,Outros,Joao Neiva,1
32 B,Química - Bacharelado,2018,NA,Outros,Linhares,2
32 B,Química - Bacharelado,2018,NA,Outros,Manhuacu,1
32 B,Química - Bacharelado,2018,NA,Outros,Muqui,1
32 B,Química - Bacharelado,2018,NA,Outros,Nova Venecia,1
32 B,Química - Bacharelado,2018,NA,Outros,Nova Iguacu,1
32 B,Química - Bacharelado,2018,NA,Outros,Pedro Canario,1
32 B,Química - Bacharelado,2018,NA,Outros,Piedade,1
32 B,Química - Bacharelado,2018,NA,Outros,Pinheiros,1
32 B,Química - Bacharelado,2018,NA,Outros,Recife,1
32 B,Química - Bacharelado,2018,NA,Outros,Rio De Janeiro,1
32 B,Química - Bacharelado,2018,NA,Outros,Santa Teresa,1
32 B,Química - Bacharelado,2018,NA,Outros,Sao Paulo,2
32 B,Química - Bacharelado,2018,NA,Outros,Sao Paulo,1
32 B,Química - Bacharelado,2018,NA,Outros,Serra,9
32 B,Química - Bacharelado,2018,NA,Outros,Teixeira De Freitas,1
32 B,Química - Bacharelado,2018,NA,Outros,Vitoria,13
32 B,Química - Bacharelado,2018,NA,Outros,Viana,1
32 B,Química - Bacharelado,2018,NA,Outros,Vila Velha,16
32 B,Química - Bacharelado,2018,NA,Outros,Vitoria,39
32 B,Química - Bacharelado,2018,NA,Outros,Volta Redonda,1
32 L,Química - Licenciatura,2018,1º Semestre,Desistência,Mimoso Do Sul,1
32 L,Química - Licenciatura,2018,1º Semestre,Desistência,Vitoria,2
32 L,Química - Licenciatura,2018,1º Semestre,Desligamento,Cariacica,1
32 L,Química - Licenciatura,2018,1º Semestre,Desligamento,Vitoria,1
32 L,Química - Licenciatura,2018,1º Semestre,Formado,Guarapari,1
32 L,Química - Licenciatura,2018,1º Semestre,Formado,Manhuacu,1
32 L,Química - Licenciatura,2018,1º Semestre,Formado,Nova Venecia,1
32 L,Química - Licenciatura,2018,1º Semestre,Formado,Vitoria,2
32 L,Química - Licenciatura,2018,1º Semestre,Outros,Santo Andre,1
32 L,Química - Licenciatura,2018,2º Semestre,Desistência,Cachoeiro De Itapemirim,1
32 L,Química - Licenciatura,2018,2º Semestre,Desistência,Vila Velha,1
32 L,Química - Licenciatura,2018,2º Semestre,Desistência,Vitoria,3
32 L,Química - Licenciatura,2018,2º Semestre,Formado,Colatina,1
32 L,Química - Licenciatura,2018,2º Semestre,Formado,Itaguacu,1
32 L,Química - Licenciatura,2018,2º Semestre,Formado,Vitoria,1
32 L,Química - Licenciatura,2018,NA,Outros,Aracruz,1
32 L,Química - Licenciatura,2018,NA,Outros,Cachoeiro De Itapemirim,1
32 L,Química - Licenciatura,2018,NA,Outros,Caratinga,1
32 L,Química - Licenciatura,2018,NA,Outros,Cariacica,5
32 L,Química - Licenciatura,2018,NA,Outros,Colatina,2
32 L,Química - Licenciatura,2018,NA,Outros,Ecoporanga,1
32 L,Química - Licenciatura,2018,NA,Outros,Fundao,1
32 L,Química - Licenciatura,2018,NA,Outros,Governador Valadares,1
32 L,Química - Licenciatura,2018,NA,Outros,Guarapari,1
32 L,Química - Licenciatura,2018,NA,Outros,Itaguacu,1
32 L,Química - Licenciatura,2018,NA,Outros,Iuna,1
32 L,Química - Licenciatura,2018,NA,Outros,Londrina,1
32 L,Química - Licenciatura,2018,NA,Outros,Nova Iguacu,1
32 L,Química - Licenciatura,2018,NA,Outros,Rio De Janeiro,2
32 L,Química - Licenciatura,2018,NA,Outros,Sao Paulo,1
32 L,Química - Licenciatura,2018,NA,Outros,Sao Mateus,1
32 L,Química - Licenciatura,2018,NA,Outros,Serra,1
32 L,Química - Licenciatura,2018,NA,Outros,Sinop,1
32 L,Química - Licenciatura,2018,NA,Outros,Vargem Alta,1
32 L,Química - Licenciatura,2018,NA,Outros,Vitoria,6
32 L,Química - Licenciatura,2018,NA,Outros,Vila Velha,14
32 L,Química - Licenciatura,2018,NA,Outros,Vitoria,10
10,Física,2019,NA,Desistência,Espirito Santo,1
10,Física,2019,NA,Desistência,Governador Valadares,1
10,Física,2019,NA,Desistência,Nanuque,1
10,Física,2019,NA,Desistência,Vitoria,5
10,Física,2019,NA,Desistência,NA,10
10,Física,2019,NA,Formado,NA,1
10,Física,2019,NA,Outros,Vitoria,1
10,Física,2019,NA,Formado,Aracaju,1
10,Física,2019,NA,Formado,Itabira,1
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Anchieta,1
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Belem,1
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Belo Horizonte,1
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Campos Dos Goytacazes,1
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Cariacica,4
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Juiz De Fora,1
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Linhares,1
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Mimoso Do Sul,1
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Recife,1
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Rio De Janeiro,1
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Serra,1
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Venda Nova Do Imigrante,1
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Viana,1
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Vila Velha,6
10 B,Física - Bacharelado,2019,1º Semestre,Desistência,Vitoria,10
10 B,Física - Bacharelado,2019,1º Semestre,Desligamento,Jacarepagua,1
10 B,Física - Bacharelado,2019,1º Semestre,Desligamento,Vitoria,1
10 B,Física - Bacharelado,2019,1º Semestre,Formado,Conceicao Da Barra,1
10 B,Física - Bacharelado,2019,1º Semestre,Formado,Vila Velha,1
10 B,Física - Bacharelado,2019,1º Semestre,Formado,Vitoria,1
10 B,Física - Bacharelado,2019,1º Semestre,Outros,Brasilia,1
10 B,Física - Bacharelado,2019,1º Semestre,Outros,Joao Neiva,1
10 B,Física - Bacharelado,2019,1º Semestre,Outros,Sao Gabriel Da Palha,1
10 B,Física - Bacharelado,2019,1º Semestre,Outros,Sao Mateus,1
10 B,Física - Bacharelado,2019,1º Semestre,Outros,Vila Velha,1
10 B,Física - Bacharelado,2019,1º Semestre,Outros,Vitoria,1
10 B,Física - Bacharelado,2019,2º Semestre,Desistência,Afonso Claudio,1
10 B,Física - Bacharelado,2019,2º Semestre,Desistência,Bom Jesus Do Itabapoana,1
10 B,Física - Bacharelado,2019,2º Semestre,Desistência,Buritis,1
10 B,Física - Bacharelado,2019,2º Semestre,Desistência,Linhares,1
10 B,Física - Bacharelado,2019,2º Semestre,Desistência,Mantenopolis,1
10 B,Física - Bacharelado,2019,2º Semestre,Desligamento,Colatina,1
10 B,Física - Bacharelado,2019,2º Semestre,Desligamento,Domingos Martins,1
10 B,Física - Bacharelado,2019,2º Semestre,Desligamento,Ipatinga,1
10 B,Física - Bacharelado,2019,2º Semestre,Desligamento,Itaguacu,1
10 B,Física - Bacharelado,2019,2º Semestre,Desligamento,Linhares,2
10 B,Física - Bacharelado,2019,2º Semestre,Desligamento,Mutum,1
10 B,Física - Bacharelado,2019,2º Semestre,Desligamento,Rio De Janeiro,1
10 B,Física - Bacharelado,2019,2º Semestre,Desligamento,Vila Velha,4
10 B,Física - Bacharelado,2019,2º Semestre,Desligamento,Vitoria,9
10 B,Física - Bacharelado,2019,2º Semestre,Formado,Aracruz,1
10 B,Física - Bacharelado,2019,2º Semestre,Formado,Cachoeiro De Itapemirim,1
10 B,Física - Bacharelado,2019,2º Semestre,Formado,Colatina,1
10 B,Física - Bacharelado,2019,2º Semestre,Formado,Manaus,1
10 B,Física - Bacharelado,2019,2º Semestre,Formado,Serra,1
10 B,Física - Bacharelado,2019,2º Semestre,Formado,Vila Velha,1
10 B,Física - Bacharelado,2019,2º Semestre,Formado,Vitoria,1
10 B,Física - Bacharelado,2019,NA,Outros,Abaiara,1
10 B,Física - Bacharelado,2019,NA,Outros,Afonso Claudio,1
10 B,Física - Bacharelado,2019,NA,Outros,Aimores,1
10 B,Física - Bacharelado,2019,NA,Outros,Alegre,1
10 B,Física - Bacharelado,2019,NA,Outros,Anchieta,3
10 B,Física - Bacharelado,2019,NA,Outros,Barra De Sao Francisco,1
10 B,Física - Bacharelado,2019,NA,Outros,Belo Horizonte,1
10 B,Física - Bacharelado,2019,NA,Outros,Brasilia,3
10 B,Física - Bacharelado,2019,NA,Outros,Cachoeiro De Itapemirim,2
10 B,Física - Bacharelado,2019,NA,Outros,Cacoal,2
10 B,Física - Bacharelado,2019,NA,Outros,Campos Dos Goytacazes,3
10 B,Física - Bacharelado,2019,NA,Outros,Caravelas,1
10 B,Física - Bacharelado,2019,NA,Outros,Cariacica,9
10 B,Física - Bacharelado,2019,NA,Outros,Castelo,1
10 B,Física - Bacharelado,2019,NA,Outros,Conceicao Do Castelo,1
10 B,Física - Bacharelado,2019,NA,Outros,Curitiba,1
10 B,Física - Bacharelado,2019,NA,Outros,Domingos Martins,1
10 B,Física - Bacharelado,2019,NA,Outros,Duque De Caxias,1
10 B,Física - Bacharelado,2019,NA,Outros,Fortaleza,1
10 B,Física - Bacharelado,2019,NA,Outros,Governador Valadares,1
10 B,Física - Bacharelado,2019,NA,Outros,Guarapari,2
10 B,Física - Bacharelado,2019,NA,Outros,Ipora,1
10 B,Física - Bacharelado,2019,NA,Outros,Itabuna,1
10 B,Física - Bacharelado,2019,NA,Outros,Itapemirim,1
10 B,Física - Bacharelado,2019,NA,Outros,Jundiai,1
10 B,Física - Bacharelado,2019,NA,Outros,Linhares,3
10 B,Física - Bacharelado,2019,NA,Outros,Marataizes,1
10 B,Física - Bacharelado,2019,NA,Outros,Marechal Floriano,1
10 B,Física - Bacharelado,2019,NA,Outros,Montanha,1
10 B,Física - Bacharelado,2019,NA,Outros,Outros,1
10 B,Física - Bacharelado,2019,NA,Outros,Piuma,1
10 B,Física - Bacharelado,2019,NA,Outros,Ponte Nova,1
10 B,Física - Bacharelado,2019,NA,Outros,Porto Seguro,1
10 B,Física - Bacharelado,2019,NA,Outros,Rio De Janeiro,3
10 B,Física - Bacharelado,2019,NA,Outros,Rio Novo Do Sul,1
10 B,Física - Bacharelado,2019,NA,Outros,Rondonopolis,1
10 B,Física - Bacharelado,2019,NA,Outros,Santa Leopoldina,1
10 B,Física - Bacharelado,2019,NA,Outros,Santa Maria De Jetiba,1
10 B,Física - Bacharelado,2019,NA,Outros,Sao Gabriel Da Palha,1
10 B,Física - Bacharelado,2019,NA,Outros,Sao Paulo,2
10 B,Física - Bacharelado,2019,NA,Outros,Sao Mateus,1
10 B,Física - Bacharelado,2019,NA,Outros,Serra,15
10 B,Física - Bacharelado,2019,NA,Outros,Teixeira De Freitas,1
10 B,Física - Bacharelado,2019,NA,Outros,Vicosa,1
10 B,Física - Bacharelado,2019,NA,Outros,Vitoria,11
10 B,Física - Bacharelado,2019,NA,Outros,Viana,1
10 B,Física - Bacharelado,2019,NA,Outros,Vila Velha,21
10 B,Física - Bacharelado,2019,NA,Outros,Vitoria,35
10 B,Física - Bacharelado,2019,NA,Outros,Volta Redonda,1
10 L,Física - Licenciatura,2019,1º Semestre,Desistência,Cachoeiro De Itapemirim,1
10 L,Física - Licenciatura,2019,1º Semestre,Desistência,Cariacica,2
10 L,Física - Licenciatura,2019,1º Semestre,Desistência,Espirito Santo,1
10 L,Física - Licenciatura,2019,1º Semestre,Desistência,Nova Era,1
10 L,Física - Licenciatura,2019,1º Semestre,Desistência,Serra,1
10 L,Física - Licenciatura,2019,1º Semestre,Desistência,Venda Nova Do Imigrante,1
10 L,Física - Licenciatura,2019,1º Semestre,Desistência,Vila Velha,1
10 L,Física - Licenciatura,2019,1º Semestre,Desistência,Vitoria,4
10 L,Física - Licenciatura,2019,1º Semestre,Desligamento,Campos Dos Goytacazes,1
10 L,Física - Licenciatura,2019,1º Semestre,Desligamento,Colatina,1
10 L,Física - Licenciatura,2019,1º Semestre,Desligamento,Ecoporanga,1
10 L,Física - Licenciatura,2019,1º Semestre,Desligamento,Rio De Janeiro,1
10 L,Física - Licenciatura,2019,1º Semestre,Desligamento,Vila Velha,1
10 L,Física - Licenciatura,2019,1º Semestre,Desligamento,Vitoria,3
10 L,Física - Licenciatura,2019,1º Semestre,Formado,Bom Jesus Do Itabapoana,1
10 L,Física - Licenciatura,2019,1º Semestre,Formado,Cascavel,1
10 L,Física - Licenciatura,2019,1º Semestre,Formado,Vila Velha,1
10 L,Física - Licenciatura,2019,2º Semestre,Desistência,Bento Goncalves,1
10 L,Física - Licenciatura,2019,2º Semestre,Desistência,Salinas,1
10 L,Física - Licenciatura,2019,2º Semestre,Desistência,Vila Velha,1
